@RELATION svmforemotions
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Happy,Boredom,Disgust,Fear,Neutral,Sad,Anger}

@DATA
0.141399,0.006522,2.883754,0.247785,0.214101,1.186659,0.014995,0.244014,-28.363631,1.135649,-0.382640,-0.025131,-0.263342,-0.197825,0.048840,-0.332523,-0.071083,-0.258908,-0.085237,-0.215427,-0.197537,0.022230,0.005559,0.027555,0.025318,0.019347,0.017668,0.033238,0.003007,0.006465,0.008417,0.010609,0.005395,0.026749,0.084354,0.009849,0.357268,0.071758,0.050942,0.635177,0.011733,0.179265,3.728347,1.423781,0.986867,0.744907,0.448842,0.411875,0.377793,0.403256,0.360698,0.410081,0.494649,0.385321,0.406515,0.038057,0.007467,0.029007,0.034020,0.024207,0.025323,0.061060,0.004733,0.009619,0.009818,0.013086,0.007786,0.021594,Anger
0.154214,0.011836,2.878781,0.267474,0.221918,1.208905,0.016084,0.247401,-28.190810,1.002867,-0.228410,0.012600,-0.385311,-0.166582,-0.160350,-0.473332,-0.286153,-0.256957,0.031240,0.076942,0.157918,0.011910,0.005877,0.020383,0.019005,0.017903,0.039520,0.027107,0.004000,0.009832,0.006752,0.010550,0.005340,0.026719,0.094591,0.012718,0.435893,0.070953,0.039952,0.704222,0.010526,0.182581,3.261569,1.290838,0.734552,0.640317,0.387156,0.338839,0.429588,0.335733,0.402781,0.376843,0.452167,0.330759,0.329241,0.021839,0.011810,0.023114,0.032199,0.023352,0.053913,0.043049,0.006499,0.012883,0.012632,0.015073,0.009110,0.017903,Anger
0.127562,0.016289,2.829308,0.254910,0.220818,1.109031,0.019144,0.267097,-27.541540,1.435306,0.200285,-0.493569,-0.408952,0.003159,-0.044911,-0.245876,-0.350132,-0.428523,-0.287657,-0.226836,-0.005620,0.013990,0.003449,0.023014,0.036894,0.024603,0.023360,0.028048,0.001287,0.007792,0.009022,0.015846,0.003653,0.027521,0.084156,0.020015,0.469856,0.078022,0.037633,0.675444,0.014633,0.198825,4.517529,1.046428,0.701078,0.799152,0.512385,0.399463,0.334184,0.293541,0.382381,0.413164,0.415339,0.429484,0.413378,0.028947,0.003892,0.023044,0.048610,0.032801,0.033930,0.047229,0.001916,0.011308,0.014596,0.025186,0.005541,0.015897,Anger
0.108824,0.009729,2.848944,0.215725,0.203937,0.872910,0.022650,0.208292,-28.910580,1.776085,0.244910,-0.278788,-0.335852,-0.195447,-0.134119,-0.369237,-0.227157,-0.031102,0.192145,-0.020570,-0.007365,0.021488,0.004588,0.028562,0.013956,0.025680,0.023315,0.035006,0.004412,0.017161,0.011446,0.014950,0.004346,0.027027,0.069505,0.011938,0.447335,0.057933,0.037938,0.533095,0.010557,0.144026,3.160636,1.081118,0.611029,0.563801,0.373580,0.338437,0.364482,0.427068,0.465676,0.366149,0.376325,0.404654,0.401909,0.035146,0.008216,0.031737,0.019530,0.031605,0.039352,0.040003,0.008646,0.027255,0.016797,0.014329,0.006458,0.012588,Anger
0.180149,0.005695,2.803072,0.303632,0.234520,1.423922,0.016684,0.310417,-30.634223,0.330727,-0.043676,0.386487,-0.163556,-0.073842,0.169134,0.106407,-0.119445,-0.097880,-0.134524,-0.022973,-0.021661,0.012599,0.005248,0.031985,0.006240,0.005340,0.005595,0.087160,0.002629,0.004659,0.009079,0.025460,0.003026,0.032630,0.119230,0.007193,0.303507,0.095545,0.032546,0.788385,0.011039,0.241773,3.154555,0.846105,0.666424,0.542940,0.366727,0.230777,0.276440,0.294336,0.209801,0.225204,0.266105,0.270265,0.198491,0.018707,0.006049,0.042373,0.006470,0.005815,0.008220,0.059531,0.003134,0.007036,0.013450,0.034323,0.002787,0.016689,Anger
0.174072,0.007309,2.813972,0.270793,0.216765,1.295368,0.013124,0.311542,-30.149473,1.067484,0.527406,0.651607,-0.308358,-0.151831,-0.026193,0.277569,-0.265838,0.256514,-0.061551,-0.068166,-0.086791,0.021385,0.001859,0.034490,0.009891,0.016842,0.005224,0.035267,0.002725,0.008171,0.021101,0.023624,0.004546,0.020445,0.124507,0.009042,0.429212,0.105267,0.028874,0.640525,0.006946,0.207983,2.951577,1.065624,0.858169,0.469279,0.440372,0.269643,0.305686,0.254232,0.194813,0.229179,0.227332,0.237220,0.300541,0.018319,0.002121,0.021110,0.008720,0.021891,0.005219,0.031773,0.004452,0.013503,0.020115,0.022624,0.005717,0.010728,Anger
0.222609,0.011091,2.760349,0.320278,0.227954,1.580937,0.019404,0.416029,-27.014409,0.776168,0.082064,0.077683,0.044549,-0.047707,0.150259,0.195918,-0.190307,0.027700,-0.115226,-0.022039,-0.107140,0.008041,0.004834,0.023064,0.008739,0.010905,0.005905,0.024343,0.003675,0.006767,0.016506,0.024725,0.002787,0.017764,0.184473,0.013445,0.596532,0.146568,0.042565,0.916018,0.024963,0.296118,3.908120,1.185408,0.920888,0.546786,0.476204,0.377681,0.311393,0.295884,0.287931,0.274546,0.275241,0.265903,0.237528,0.009627,0.007117,0.029662,0.014247,0.016572,0.009551,0.047796,0.005589,0.010114,0.026122,0.032607,0.003152,0.018074,Anger
0.190519,0.020941,2.785239,0.285625,0.213805,1.440432,0.013187,0.350016,-27.685267,0.716105,-0.321066,0.239227,-0.105843,-0.244846,-0.080390,-0.100607,-0.362534,-0.118217,-0.166507,-0.018763,-0.007650,0.012331,0.005236,0.030993,0.013427,0.012278,0.008610,0.024646,0.003622,0.007948,0.011965,0.015343,0.004197,0.018547,0.133982,0.037291,0.450590,0.125051,0.055406,0.891883,0.007930,0.264403,4.920977,1.410551,1.086591,0.673914,0.432700,0.372354,0.400296,0.417274,0.395514,0.338907,0.318624,0.333782,0.312306,0.019325,0.009853,0.046177,0.020834,0.018628,0.010938,0.033508,0.005149,0.012554,0.020026,0.022143,0.006247,0.015158,Anger
0.166187,0.003379,2.749118,0.278445,0.228300,1.277119,0.021558,0.292677,-30.427279,1.020130,0.116752,0.003468,-0.120801,-0.231478,0.346257,0.035246,-0.128920,0.007651,-0.142766,0.094362,-0.128712,0.015992,0.005781,0.030112,0.008005,0.018015,0.009753,0.034157,0.002855,0.004843,0.011738,0.031188,0.006976,0.023479,0.145704,0.006619,0.433196,0.115295,0.037611,0.833656,0.030440,0.248054,3.954202,1.329171,0.778273,0.474622,0.524869,0.335659,0.369556,0.320417,0.330258,0.284722,0.238830,0.264476,0.292554,0.024789,0.012449,0.037536,0.010710,0.026140,0.011848,0.043632,0.004632,0.005718,0.014162,0.040935,0.011357,0.017788,Anger
0.224037,0.007456,2.962108,0.313095,0.221343,1.510971,0.011076,0.383204,-29.275908,0.789172,0.378370,0.321613,0.058600,-0.053018,0.027503,0.142417,-0.131054,-0.027486,0.052037,0.013167,-0.047319,0.015374,0.002933,0.011210,0.003786,0.011491,0.006741,0.040117,0.001847,0.004057,0.017947,0.029247,0.004848,0.019240,0.200833,0.015928,0.276586,0.154043,0.044617,0.875082,0.008181,0.283287,2.982615,1.565473,0.941001,0.442381,0.421813,0.410505,0.379181,0.235466,0.223864,0.258997,0.216828,0.248547,0.251586,0.027835,0.004123,0.012157,0.003133,0.017034,0.008154,0.060865,0.003220,0.003735,0.017072,0.037132,0.006911,0.016694,Anger
0.185055,0.008369,2.805482,0.285946,0.211523,1.406021,0.011767,0.327002,-28.299718,0.854068,-0.120363,0.013908,-0.138248,-0.195160,0.111598,0.017099,-0.216586,-0.012279,-0.185167,-0.043248,-0.089473,0.015016,0.006441,0.018496,0.010514,0.011691,0.006563,0.023033,0.004674,0.008683,0.015312,0.018572,0.004686,0.017530,0.148141,0.012698,0.480440,0.126353,0.042424,0.797848,0.006547,0.257714,3.602992,1.191033,1.126889,0.622606,0.457416,0.412211,0.437770,0.335511,0.281532,0.326735,0.386305,0.351516,0.367845,0.020281,0.009407,0.022586,0.015466,0.019377,0.008722,0.042912,0.005389,0.015033,0.021568,0.027334,0.006128,0.014192,Anger
0.170495,0.014604,2.953104,0.256188,0.216719,1.253171,0.016413,0.295564,-28.036982,1.183937,-0.163832,0.159470,-0.147908,-0.258377,0.246271,-0.008030,-0.165820,-0.023818,-0.168784,0.085959,-0.210009,0.012601,0.012822,0.016820,0.007465,0.012610,0.009216,0.026716,0.004041,0.007384,0.022208,0.019776,0.006747,0.019481,0.126603,0.024880,0.335327,0.099583,0.044138,0.728893,0.013969,0.224886,2.727186,1.288758,0.856308,0.566836,0.533145,0.468409,0.376178,0.329253,0.321138,0.286248,0.325760,0.384308,0.305139,0.017549,0.019296,0.020164,0.008031,0.015611,0.013443,0.040039,0.005454,0.010280,0.024477,0.023292,0.011280,0.012242,Anger
0.160763,0.007221,2.840081,0.253125,0.200142,1.223556,0.016378,0.276906,-28.939255,0.989499,0.390493,-0.256993,-0.377727,-0.158629,0.081477,0.188111,-0.221855,0.037553,-0.157615,0.011459,-0.183395,0.015925,0.006077,0.019441,0.008199,0.015251,0.008659,0.023229,0.004787,0.009214,0.015033,0.027457,0.006163,0.019040,0.119971,0.010516,0.418474,0.100422,0.037004,0.693893,0.013660,0.199924,3.256568,1.318317,0.842709,0.642574,0.521706,0.460110,0.416861,0.339047,0.330763,0.335308,0.294904,0.364102,0.376962,0.024191,0.008593,0.020255,0.008798,0.021795,0.009967,0.027560,0.009944,0.020217,0.016976,0.038633,0.007899,0.013062,Anger
0.167737,0.003951,2.843885,0.279421,0.215408,1.321603,0.013787,0.326125,-30.047877,1.139347,0.463178,-0.070415,-0.157935,-0.230433,0.061972,0.038611,-0.190802,0.006584,-0.093326,-0.042452,-0.186290,0.019184,0.006456,0.034120,0.008881,0.012157,0.005228,0.028128,0.004192,0.010984,0.009562,0.020615,0.011124,0.022591,0.127337,0.009134,0.451828,0.108352,0.042714,0.749526,0.010641,0.232048,4.088211,1.261397,1.075352,0.504485,0.483453,0.408594,0.457713,0.437117,0.353501,0.270152,0.378955,0.348450,0.426077,0.022432,0.010376,0.050325,0.011997,0.020207,0.007019,0.032147,0.006449,0.023116,0.011592,0.027831,0.021891,0.014611,Anger
0.166559,0.008483,2.578978,0.258709,0.197564,1.331966,0.015268,0.295014,-28.312704,0.755830,-0.330251,-0.111901,-0.217736,-0.056912,-0.329055,-0.149606,-0.276329,-0.232300,-0.157613,-0.027586,-0.034630,0.014440,0.007038,0.025460,0.010834,0.017768,0.016789,0.022682,0.005547,0.008848,0.007641,0.014943,0.005252,0.018069,0.132469,0.014590,0.683769,0.119239,0.044456,0.690026,0.012219,0.227397,4.567196,1.180605,1.060379,0.654109,0.442986,0.389629,0.436582,0.358873,0.427109,0.363292,0.415592,0.396679,0.347723,0.018795,0.012670,0.046777,0.014652,0.021574,0.025442,0.028767,0.008073,0.011616,0.010150,0.017627,0.006295,0.012815,Anger
0.144889,0.008773,2.877889,0.239068,0.190555,0.976682,0.019408,0.240813,-29.091903,1.158113,0.010766,0.144686,-0.280197,-0.149251,-0.234747,-0.058027,-0.386278,-0.106550,-0.221138,-0.081090,0.003422,0.025436,0.003988,0.021413,0.018624,0.016303,0.013994,0.025775,0.002140,0.006665,0.019336,0.029188,0.005012,0.025978,0.118363,0.015523,0.466674,0.108190,0.037815,0.558953,0.009498,0.188622,3.771344,1.297987,0.991048,0.801692,0.469738,0.389736,0.353729,0.314574,0.381164,0.449351,0.428858,0.321280,0.352674,0.041129,0.006453,0.030542,0.025022,0.018866,0.020751,0.053454,0.003432,0.008694,0.027655,0.035839,0.007338,0.015970,Anger
0.145336,0.016182,2.810760,0.248161,0.207284,1.092946,0.017168,0.233913,-28.550506,0.917217,-0.399672,0.092308,-0.111571,0.059843,-0.229484,-0.043384,-0.272640,-0.176002,-0.365889,0.005397,-0.021047,0.024510,0.003235,0.022865,0.020770,0.015445,0.015411,0.034110,0.005688,0.005847,0.010271,0.018913,0.004918,0.024051,0.118819,0.028152,0.517475,0.103480,0.043409,0.624514,0.011162,0.181848,4.716073,1.382854,0.926441,0.527069,0.444414,0.356460,0.425826,0.329535,0.342572,0.316900,0.386432,0.360397,0.413132,0.043366,0.003255,0.023294,0.035635,0.021257,0.024536,0.054259,0.012298,0.008935,0.016093,0.026204,0.007188,0.016549,Anger
0.143852,0.011239,2.693033,0.249852,0.203327,1.035904,0.021606,0.245312,-28.516338,1.626481,0.038759,-0.117940,-0.032170,-0.138694,0.080577,-0.021774,0.117577,0.070442,-0.063899,0.016812,-0.093425,0.012888,0.008057,0.016597,0.007353,0.015113,0.007461,0.041499,0.004604,0.009400,0.021488,0.029955,0.006893,0.023604,0.163892,0.014083,0.563487,0.141786,0.040545,0.756841,0.017172,0.244302,4.475392,1.413285,1.072282,0.527358,0.562475,0.373888,0.360426,0.246573,0.295147,0.251998,0.246431,0.226424,0.277101,0.016245,0.017461,0.022540,0.009333,0.028852,0.009872,0.066762,0.008402,0.013611,0.023617,0.037377,0.010549,0.019340,Anger
0.125532,0.007210,2.685626,0.222327,0.199650,1.037898,0.022390,0.212583,-30.344601,1.634860,0.160236,-0.060028,-0.074047,-0.040858,-0.249378,-0.082222,-0.265683,-0.211794,-0.109358,0.115787,0.048655,0.014775,0.003320,0.033884,0.012837,0.022770,0.016529,0.032306,0.008160,0.007393,0.009755,0.038641,0.002847,0.026605,0.113911,0.010338,0.568369,0.104427,0.048676,0.670885,0.022901,0.197245,3.645813,1.163255,0.787509,0.601522,0.299584,0.343700,0.460361,0.384402,0.362218,0.294738,0.347304,0.337561,0.276246,0.015367,0.006675,0.018642,0.019058,0.028024,0.018727,0.037068,0.015924,0.009998,0.009586,0.032802,0.003941,0.012934,Anger
0.138261,0.009160,2.739079,0.232972,0.202445,1.028698,0.026135,0.247146,-28.289582,1.496763,0.328459,-0.049168,-0.337004,-0.007351,-0.325522,0.113674,-0.177200,-0.212325,-0.300928,-0.103327,-0.208428,0.017732,0.009137,0.033401,0.025914,0.015568,0.015890,0.038101,0.002278,0.006302,0.007949,0.031175,0.003076,0.027088,0.133821,0.015745,0.591342,0.121328,0.042867,0.787757,0.024925,0.228708,4.453896,1.258834,0.930230,0.507936,0.532402,0.342178,0.395385,0.416147,0.352324,0.361889,0.301218,0.348435,0.386466,0.025018,0.018623,0.034932,0.042441,0.017856,0.030751,0.049840,0.005117,0.009843,0.012986,0.040451,0.004229,0.018122,Anger
0.121558,0.015423,2.825611,0.213239,0.188967,0.993150,0.027525,0.211219,-27.882569,1.464215,-0.629769,0.202266,0.008727,-0.095573,0.058027,-0.004364,-0.118901,0.164668,-0.320990,-0.140380,-0.217959,0.022629,0.009682,0.032693,0.013810,0.009487,0.005968,0.018041,0.005846,0.008747,0.011800,0.029892,0.006691,0.022926,0.101659,0.020389,0.486551,0.097597,0.046495,0.592515,0.026701,0.175579,3.836687,1.156138,0.977573,0.531831,0.427954,0.374732,0.289451,0.284966,0.295995,0.300844,0.307508,0.340474,0.268838,0.032011,0.016168,0.042494,0.022262,0.008965,0.007791,0.027189,0.007678,0.014880,0.012495,0.029240,0.009555,0.014700,Anger
0.142866,0.002272,2.656354,0.226951,0.214737,0.876573,0.018078,0.190375,-31.301090,2.033026,0.100385,0.055860,-0.018725,-0.228057,0.080164,0.044986,0.008332,-0.015406,-0.110651,0.090492,-0.062762,0.015069,0.005369,0.021550,0.008309,0.012600,0.008528,0.045122,0.002896,0.010801,0.022668,0.038077,0.007804,0.023671,0.094910,0.003296,0.388974,0.090871,0.037842,0.593213,0.010409,0.176779,2.869531,1.001274,0.896831,0.487809,0.374364,0.325450,0.340753,0.218368,0.227716,0.211332,0.194206,0.194019,0.194935,0.022498,0.008337,0.016693,0.006861,0.014828,0.009770,0.039384,0.004347,0.013855,0.023596,0.021987,0.010875,0.011483,Anger
0.121986,0.009939,2.794151,0.231640,0.210220,0.917926,0.021842,0.204208,-29.837676,1.506077,-0.271924,-0.055365,-0.181877,-0.114783,-0.037377,-0.023709,-0.134950,-0.161013,-0.278229,-0.018932,0.004076,0.013711,0.006108,0.027308,0.018386,0.016976,0.013819,0.057607,0.002695,0.004807,0.007428,0.029712,0.005426,0.031013,0.107300,0.018649,0.436704,0.108931,0.043590,0.649751,0.013390,0.201207,3.738259,1.214750,0.845499,0.602415,0.478787,0.422141,0.364719,0.313644,0.347759,0.317797,0.338274,0.347144,0.327392,0.019589,0.008402,0.030857,0.026205,0.022740,0.022805,0.063152,0.004343,0.006893,0.010098,0.032660,0.008433,0.018310,Anger
0.128125,0.012858,2.766550,0.237395,0.209135,1.056346,0.017068,0.243906,-27.807176,1.540191,0.219886,-0.242762,-0.209522,-0.111909,-0.205747,-0.023951,-0.179745,-0.062188,-0.298530,-0.008078,-0.074511,0.020976,0.006420,0.026309,0.014006,0.019951,0.021607,0.029366,0.003966,0.006659,0.011419,0.022182,0.009023,0.022668,0.101442,0.018714,0.537466,0.093978,0.039506,0.590055,0.010296,0.182290,4.452046,1.045938,0.808150,0.568289,0.442739,0.417488,0.410606,0.373462,0.310027,0.315777,0.351023,0.323531,0.405274,0.028238,0.010071,0.037646,0.016090,0.023702,0.038123,0.034438,0.006960,0.009053,0.013354,0.031481,0.017052,0.013095,Anger
0.118734,0.007925,2.878391,0.226541,0.207449,0.978273,0.019354,0.222804,-28.313788,1.565444,0.139722,-0.088414,-0.240424,-0.114676,-0.191207,0.168465,-0.124406,-0.105477,-0.394414,-0.129430,-0.207583,0.025942,0.006043,0.031352,0.020485,0.016104,0.007077,0.019935,0.002551,0.006689,0.014466,0.030111,0.009442,0.025332,0.102038,0.011371,0.439108,0.086037,0.043840,0.587798,0.013012,0.190758,4.079516,0.970622,1.137469,0.614200,0.511376,0.421675,0.380948,0.409655,0.327748,0.332339,0.344184,0.324904,0.363348,0.040886,0.008526,0.031765,0.029092,0.023679,0.010886,0.029077,0.005869,0.011878,0.018715,0.040629,0.017479,0.012793,Anger
0.140509,0.006789,2.729282,0.259841,0.204493,1.279776,0.014206,0.267286,-29.148649,0.656482,-0.266867,-0.074371,-0.247456,-0.230001,0.144893,0.012779,-0.000538,0.041265,-0.111474,-0.022319,-0.172999,0.012253,0.008339,0.019127,0.006665,0.004090,0.005527,0.051107,0.003026,0.015592,0.016401,0.016004,0.007724,0.023663,0.080026,0.009780,0.588091,0.074333,0.037681,0.600189,0.009799,0.174861,5.112900,1.156240,0.931568,0.630273,0.498144,0.359708,0.538206,0.360385,0.243595,0.265624,0.258416,0.360916,0.340277,0.019248,0.012674,0.024815,0.009843,0.003532,0.008592,0.105327,0.002459,0.023814,0.015630,0.016754,0.012669,0.026913,Anger
0.127503,0.010652,2.730273,0.256321,0.218741,1.123645,0.015162,0.262250,-28.292433,1.479549,0.020028,-0.378595,-0.135644,-0.357195,-0.144086,0.007304,-0.216423,-0.085826,-0.205233,0.043873,-0.078254,0.014845,0.007769,0.031617,0.016958,0.010900,0.012541,0.049218,0.002460,0.010360,0.014209,0.019220,0.006369,0.026485,0.103942,0.016803,0.620393,0.095653,0.033588,0.665937,0.008554,0.214293,4.186223,1.075461,1.033360,0.769007,0.453819,0.359403,0.278387,0.402577,0.356912,0.266266,0.328810,0.353643,0.279761,0.023819,0.013782,0.042462,0.027401,0.009584,0.021415,0.080136,0.002722,0.009893,0.020045,0.024277,0.011318,0.021067,Anger
0.133761,0.015379,2.606147,0.247693,0.198779,1.265465,0.014554,0.281931,-27.783804,1.190951,0.123093,-0.416921,0.046881,-0.534226,-0.132689,0.185135,-0.090196,0.028523,-0.099111,-0.079832,-0.213048,0.019072,0.006186,0.019339,0.009034,0.007972,0.017097,0.034915,0.009421,0.006535,0.009402,0.023117,0.014407,0.022729,0.068694,0.015359,0.747161,0.082390,0.045685,0.533365,0.008789,0.182870,4.757176,1.165789,0.989887,0.759970,0.606625,0.416420,0.440273,0.272626,0.257879,0.217530,0.217956,0.315554,0.253501,0.022371,0.007113,0.019053,0.010224,0.011149,0.035497,0.054542,0.016460,0.006695,0.011701,0.027709,0.024176,0.014929,Anger
0.178701,0.017469,2.923390,0.285357,0.213248,1.385870,0.014387,0.317574,-26.541003,0.768418,-0.253337,-0.327919,0.044482,-0.251879,-0.061470,-0.151862,-0.273307,-0.273327,-0.400166,-0.124893,-0.119340,0.018085,0.005419,0.018483,0.014975,0.023612,0.010584,0.016019,0.006587,0.006492,0.010471,0.014665,0.003382,0.018182,0.136937,0.021529,0.334366,0.111577,0.026188,0.683750,0.008688,0.211984,3.717084,1.379902,1.148232,0.691110,0.421207,0.401564,0.418148,0.342732,0.384672,0.339649,0.368600,0.353944,0.457125,0.020588,0.006503,0.020565,0.014633,0.038434,0.013791,0.025614,0.012328,0.006523,0.017842,0.025696,0.003127,0.011715,Anger
0.180649,0.012084,2.608189,0.287992,0.207160,1.594683,0.012846,0.365146,-27.759866,0.600671,-0.116735,-0.468101,-0.066224,-0.288917,0.118887,-0.094683,-0.091418,-0.263572,-0.308977,-0.143366,-0.183813,0.014412,0.006273,0.026956,0.014987,0.015021,0.008595,0.019589,0.003934,0.004676,0.006787,0.012491,0.006584,0.015712,0.133832,0.015265,0.722127,0.108291,0.030865,0.730604,0.008408,0.212590,3.771412,1.198722,1.067393,0.649119,0.569579,0.429756,0.315683,0.315696,0.333564,0.386487,0.379473,0.325134,0.421533,0.022082,0.008516,0.031890,0.017376,0.016940,0.012639,0.032453,0.005130,0.005425,0.008897,0.015941,0.007881,0.012285,Anger
0.137651,0.022176,2.843002,0.241033,0.199331,1.185200,0.012853,0.268639,-25.878359,1.598386,0.006377,-0.517287,-0.127567,-0.254279,0.088816,0.048891,-0.035927,0.011098,-0.111331,0.064104,-0.180570,0.015940,0.008200,0.019720,0.010910,0.019156,0.013760,0.017727,0.005129,0.005957,0.016004,0.026297,0.011834,0.018651,0.113979,0.023103,0.565863,0.098379,0.030704,0.688153,0.007790,0.199601,3.488666,1.217517,0.853070,0.522648,0.407223,0.374098,0.401644,0.297448,0.271239,0.252039,0.294188,0.296322,0.270178,0.018209,0.014233,0.019552,0.011479,0.025149,0.021504,0.016858,0.005580,0.006931,0.019934,0.032770,0.018913,0.010528,Anger
0.147580,0.006691,2.712127,0.262107,0.205756,1.254879,0.014815,0.315250,-28.232376,1.436159,0.511855,-0.750146,-0.122646,-0.184330,-0.182548,0.054916,0.013553,-0.098026,-0.198357,-0.063089,-0.160033,0.025699,0.005491,0.034358,0.013309,0.016057,0.010158,0.031757,0.003802,0.006556,0.014341,0.016858,0.009033,0.022272,0.122323,0.009241,0.500684,0.103567,0.029213,0.648071,0.009851,0.207869,3.884377,1.250848,0.886361,0.713464,0.467123,0.311593,0.388369,0.347138,0.284279,0.261953,0.253234,0.345113,0.330239,0.025066,0.005620,0.035437,0.017187,0.026388,0.014351,0.045074,0.006925,0.006768,0.016847,0.019210,0.008215,0.013818,Anger
0.131818,0.016164,2.870092,0.252009,0.209824,1.165183,0.014601,0.249597,-27.191953,1.283119,-0.402136,-0.388779,-0.053440,-0.273318,0.196680,-0.027190,-0.142220,-0.045819,-0.266652,-0.111416,-0.190982,0.018480,0.006452,0.024803,0.015433,0.014008,0.005286,0.021540,0.007554,0.006061,0.013095,0.020327,0.006565,0.018568,0.093845,0.024114,0.478443,0.089819,0.031045,0.623286,0.008775,0.180022,3.679976,1.192795,1.128304,0.785937,0.470620,0.327914,0.382258,0.296737,0.303964,0.343320,0.306522,0.335042,0.305480,0.026206,0.008230,0.024711,0.016714,0.020098,0.005937,0.032940,0.010221,0.007116,0.022038,0.027943,0.010146,0.012368,Anger
0.155997,0.011281,2.761531,0.273509,0.211177,1.343638,0.015258,0.294885,-27.756864,0.830090,-0.522347,-0.371706,-0.020667,-0.249341,-0.026131,-0.243199,-0.330058,-0.128483,-0.007052,0.223911,0.020955,0.010073,0.006823,0.015494,0.010925,0.013106,0.013028,0.042389,0.010531,0.011169,0.007102,0.010512,0.004459,0.020562,0.098924,0.015021,0.369563,0.113102,0.039484,0.684761,0.011317,0.217361,4.454426,1.521598,1.214100,0.746744,0.442257,0.429656,0.488746,0.404632,0.433610,0.450086,0.476850,0.467863,0.341347,0.021107,0.012188,0.018912,0.020295,0.019217,0.019425,0.059474,0.014219,0.014208,0.011195,0.015644,0.005888,0.017848,Anger
0.133041,0.012976,2.647049,0.251407,0.211098,1.200616,0.014477,0.266361,-27.281371,1.377551,-0.377501,-0.296806,0.095683,-0.130684,0.077359,-0.093718,-0.315539,-0.097718,-0.112754,0.099131,-0.056110,0.014632,0.006208,0.025363,0.016499,0.023205,0.013452,0.032530,0.008935,0.006397,0.011619,0.014669,0.006483,0.022470,0.095898,0.018461,0.616953,0.102513,0.034811,0.658879,0.009278,0.202844,2.881634,1.327189,1.163472,0.655933,0.403887,0.322919,0.439682,0.307637,0.346415,0.420535,0.386437,0.322063,0.332218,0.018298,0.012150,0.035170,0.025925,0.028470,0.015988,0.048895,0.016792,0.007468,0.016875,0.017531,0.009235,0.016542,Anger
